,Player 1 Score,Player 2 Score,Winner,,,
53421,1.2733,0,1,1.2733,,
53422,1.2733,0,1,1.2733,,
53423,1.2733,0,0,1.2733,,
53424,1.2733,0,1,1.2733,,
53425,1.2733,0,0,1.2733,,
53426,0,1.2733,0,1.2733,,
53427,5.6002,1.0334,0,4.5668,,
53428,1.2733,0,1,1.2733,,
53429,0,1.2733,0,1.2733,,
53430,1.2733,0,0,1.2733,,
53431,2.3067,1.5128,0,0.7939,,
53432,1.2733,0,1,1.2733,,
53433,1.2733,0,0,1.2733,,
53434,0,1.2733,0,1.2733,,
53435,1.0334,5.6002,1,4.5668,,
53436,1.2733,0,1,1.2733,,
53437,0,1.2733,1,1.2733,,
53438,1.2733,0,0,1.2733,,
53439,5.6002,1.0334,0,4.5668,,
53440,0,1.2733,0,1.2733,,
53441,5.6002,1.0334,0,4.5668,,
53442,5.6002,1.0334,1,4.5668,,
53443,0,1.2733,0,1.2733,,
53444,1.2733,1.1312,0,0.1421,,
53445,2.3067,3.2618,1,0.9551,,
53446,1.2733,0,0,1.2733,,
53447,0,1.2733,1,1.2733,,
53448,1.2733,0,1,1.2733,,
53449,1.2733,0,0,1.2733,,
53450,1.2733,0,0,1.2733,,
53451,0,1.2733,0,1.2733,,
53452,1.2733,0,0,1.2733,,
53453,1.2733,0,1,1.2733,,
53454,0,1.2733,0,1.2733,,
53455,1.2733,0,0,1.2733,,
53456,1.2733,0,0,1.2733,,
53457,1.2733,0,0,1.2733,,
53458,0,1.2733,0,1.2733,,
53459,1.2733,0,1,1.2733,,
53460,1.2733,0,0,1.2733,,
53461,1.2733,0,0,1.2733,,
53462,0,1.2733,0,1.2733,,
53463,0,1.2733,1,1.2733,,
53464,0,1.2733,1,1.2733,,
53465,0,1.2733,0,1.2733,,
53466,1.2733,0,0,1.2733,,
53467,1.2733,0,0,1.2733,,
53468,0,1.2733,0,1.2733,,
53469,1.2733,0,0,1.2733,,
53470,0,1.2733,0,1.2733,,
53471,1.2733,0,1,1.2733,,
53472,1.2733,0,0,1.2733,,
53473,1.2733,0,1,1.2733,,
53474,1.2733,0,0,1.2733,,
53475,0,1.2733,1,1.2733,,
53476,0,1.2733,0,1.2733,,
53477,2.7288,2.6315,1,0.0973,,
53478,0,1.2733,1,1.2733,,
53479,1.2733,0,1,1.2733,,
53480,0,1.2733,1,1.2733,,
53481,1.0334,2.7861,0,1.7527,,
53482,0,1.2733,0,1.2733,,
53483,0,1.2733,1,1.2733,,
53484,1.2733,0,1,1.2733,,
53485,1.2733,0,0,1.2733,,
53486,1.2733,0,0,1.2733,,
53487,0,1.2733,0,1.2733,,
53488,0,1.2733,1,1.2733,,
53489,0,1.2733,0,1.2733,,
53490,0,1.2733,1,1.2733,,
53491,1.2733,0,0,1.2733,,
53492,1.2733,0,0,1.2733,,
53493,1.2733,0,0,1.2733,,
53494,0,1.2733,1,1.2733,,
53495,1.2733,0,0,1.2733,,
53496,1.2733,0,1,1.2733,,
53497,0,1.2733,0,1.2733,,
53498,1.2733,0,1,1.2733,,
53499,0,1.2733,0,1.2733,,
53500,0,1.2733,1,1.2733,,
53501,0,1.2733,0,1.2733,,
53502,0,1.2733,0,1.2733,,
53503,0,1.2733,1,1.2733,,
53504,0,1.2733,0,1.2733,,
53505,1.2733,0,0,1.2733,,
53506,1.0334,5.6002,0,4.5668,,
53507,0,1.2733,1,1.2733,,
53508,3.2618,2.3067,1,0.9551,,
53509,0,1.2733,1,1.2733,,
53510,1.2733,0,0,1.2733,,
53511,1.2733,0,1,1.2733,,
53512,1.2733,0,1,1.2733,,
53513,0,1.2733,0,1.2733,,
53514,1.2733,0,1,1.2733,,
53515,0,1.2733,1,1.2733,,
53516,1.2733,0,0,1.2733,,
53517,1.2733,0,1,1.2733,,
53518,1.2733,0,0,1.2733,,
53519,0,1.2733,0,1.2733,,
53520,0,1.2733,1,1.2733,,
53521,0,1.2733,1,1.2733,,
53522,0,1.2733,1,1.2733,,
53523,0,1.2733,1,1.2733,,
53524,0,1.2733,0,1.2733,,
53525,0,1.2733,1,1.2733,,
53526,0,1.2733,0,1.2733,,
53527,0,1.2733,0,1.2733,,
53528,1.2733,0,0,1.2733,,
53529,0,1.2733,0,1.2733,,
53530,1.2733,0,0,1.2733,,
53531,0,1.2733,1,1.2733,,
53532,0,1.2733,0,1.2733,,
53533,1.2733,0,0,1.2733,,
53534,1.2733,0,0,1.2733,,
53535,0,1.2733,1,1.2733,,
53536,1.2733,0,0,1.2733,,
53537,1.2733,0,1,1.2733,,
53538,0,0,0,0,,
53539,0,1.2733,1,1.2733,,
53540,1.2733,0,0,1.2733,,
53541,0,1.2733,0,1.2733,,
53542,0,1.2733,0,1.2733,,
53543,1.2733,0,0,1.2733,,
53544,2.3067,3.2618,1,0.9551,,
53545,0,1.2733,0,1.2733,,
53546,0,1.2733,1,1.2733,,
53547,0,1.2733,0,1.2733,,
53548,1.2733,0,1,1.2733,,
53549,1.2733,0,0,1.2733,,
53550,0,1.2733,1,1.2733,,
53551,0,1.2733,0,1.2733,,
53552,0,1.2733,1,1.2733,,
53553,1.2733,0,0,1.2733,,
53554,1.2733,0,1,1.2733,,
53555,0,1.2733,0,1.2733,,
53556,0,1.2733,0,1.2733,,
53557,0,1.2733,0,1.2733,,
53558,0,1.2733,1,1.2733,,
53559,1.2733,0,0,1.2733,,
53560,1.7781,1.2733,1,0.5048,,
53561,1.2733,1.6954,1,0.4221,,
53562,1.2733,1.6954,0,0.4221,,
53563,0,1.2733,1,1.2733,,
53564,1.2733,0,0,1.2733,,
53565,1.2733,0,0,1.2733,,
53566,0,1.2733,1,1.2733,,
53567,0,1.2733,1,1.2733,,
53568,0,1.2733,1,1.2733,,
53569,1.2733,0,0,1.2733,,
53570,0,1.2733,1,1.2733,,
53571,1.2733,0,1,1.2733,,
53572,1.2733,0,0,1.2733,,
53573,0,1.2733,1,1.2733,,
53574,1.2733,0,1,1.2733,,
53575,1.2733,0,0,1.2733,,
53576,1.2733,0,1,1.2733,,
53577,1.2733,0,0,1.2733,,
53578,1.2733,0,0,1.2733,,
53579,1.2733,0,0,1.2733,,
53580,1.2733,0,1,1.2733,,
53581,0,1.2733,1,1.2733,,
53582,0,0,0,0,,
53583,0,1.2733,1,1.2733,,
53584,0,1.2733,0,1.2733,,
53585,0,1.2733,1,1.2733,,
53586,1.2733,0,0,1.2733,,
53587,0,1.2733,1,1.2733,,
53588,1.2733,0,0,1.2733,,
53589,0,1.2733,1,1.2733,,
53590,0,1.2733,1,1.2733,,
53591,0,1.2733,0,1.2733,,
53592,1.2733,0,0,1.2733,,
53593,0,1.2733,0,1.2733,,
53594,0,1.2733,1,1.2733,,
53595,0,1.2733,1,1.2733,,
53596,0,1.2733,1,1.2733,,
53597,0,1.2733,1,1.2733,,
53598,1.2733,0,0,1.2733,,
53599,1.2733,0,1,1.2733,,
53600,1.2733,0,0,1.2733,,
53601,0.6368,0.6365,1,0.0003,,
53602,0,0.6365,1,0.6365,,
53603,1.2733,0,0,1.2733,,
53604,0,1.2733,1,1.2733,,
53605,0.6365,0.6368,1,0.0003,,
53606,0,1.2733,1,1.2733,,
53607,0,1.2733,0,1.2733,,
53608,1.2733,0,0,1.2733,,
53609,0.6368,0.6365,1,0.0003,,
53610,0,1.2733,1,1.2733,,
53611,1.2733,0,1,1.2733,,
53612,1.2733,0,0,1.2733,,
53613,0,1.2733,0,1.2733,,
53614,1.1312,1.2733,0,0.1421,,
53615,0,1.2733,0,1.2733,,
53616,1.2733,0,1,1.2733,,
53617,1.2733,0,0,1.2733,,
53618,1.2733,0,1,1.2733,,
53619,0,1.2733,1,1.2733,,
53620,0,1.2733,1,1.2733,,
53621,1.2733,0,0,1.2733,,
53622,0,1.2733,1,1.2733,,
53623,0,1.2733,1,1.2733,,
53624,0,1.2733,1,1.2733,,
53625,1.2733,1.1312,1,0.1421,,
53626,1.2733,0,0,1.2733,,
53627,1.2733,0,0,1.2733,,
53628,1.2733,0,1,1.2733,,
53629,0,1.2733,1,1.2733,,
53630,1.2733,0,1,1.2733,,
53631,1.1312,1.2733,0,0.1421,,
53632,0,1.2733,1,1.2733,,
53633,1.2733,0,1,1.2733,,
53634,1.1312,1.2733,1,0.1421,,
53635,1.2733,0,1,1.2733,,
53636,0,1.2733,0,1.2733,,
53637,1.2733,0,0,1.2733,,
53638,0,1.2733,1,1.2733,,
53639,0,1.2733,0,1.2733,,
53640,1.2733,0,1,1.2733,,
53641,1.2733,0,0,1.2733,,
53642,1.2733,0,0,1.2733,,
53643,1.2733,0,0,1.2733,,
53644,0,1.2733,0,1.2733,,
53645,0,1.2733,0,1.2733,,
53646,1.2733,0,1,1.2733,,
53647,0,1.2733,0,1.2733,,
53648,1.2733,0,1,1.2733,,
53649,0,1.2733,1,1.2733,,
53650,0,1.2733,1,1.2733,,
53651,1.2733,0,1,1.2733,,
53652,0,1.2733,1,1.2733,,
53653,1.2733,0,0,1.2733,,
53654,0,1.2733,1,1.2733,,
53655,0,1.2733,1,1.2733,,
53656,1.2733,0,0,1.2733,,
53657,0,1.2733,1,1.2733,,
53658,0,1.2733,1,1.2733,,
53659,0,1.2733,1,1.2733,,
53660,1.2733,0,1,1.2733,,
53661,1.2733,0,0,1.2733,,
53662,1.2733,0,0,1.2733,,
53663,1.2733,0,1,1.2733,,
53664,1.2733,0,0,1.2733,,
53665,0,1.2733,0,1.2733,,
53666,1.2733,0,0,1.2733,,
53667,1.2733,0,1,1.2733,,
53668,1.2733,0,0,1.2733,,
53669,0,1.2733,1,1.2733,,
53670,0,1.2733,1,1.2733,,
53671,1.2733,0,0,1.2733,,
53672,1.2733,0,0,1.2733,,
53673,0,1.2733,0,1.2733,,
53674,0,1.6954,1,1.6954,,
53675,0,1.2733,1,1.2733,,
53676,1.2733,0,0,1.2733,,
53677,1.2733,0,0,1.2733,,
53678,1.2733,0,0,1.2733,,
53679,1.2733,0,1,1.2733,,
53680,1.2733,0,0,1.2733,,
53681,2.3067,1.5128,1,0.7939,,
53682,1.2733,0,0,1.2733,,
53683,0,1.2733,1,1.2733,,
53684,0,1.2733,0,1.2733,,
53685,1.2733,0,0,1.2733,,
53686,1.2733,0,0,1.2733,,
53687,0,1.2733,1,1.2733,,
53688,0,1.2733,1,1.2733,,
53689,0,1.2733,0,1.2733,,
53690,1.2733,0,0,1.2733,,
53691,0,1.2733,1,1.2733,,
53692,1.2733,0,0,1.2733,,
53693,1.2733,0,0,1.2733,,
53694,1.2733,0,1,1.2733,,
53695,1.2733,0,0,1.2733,,
53696,1.6954,1.2733,1,0.4221,,
53697,1.2733,0,1,1.2733,,
53698,1.2733,0,1,1.2733,,
53699,0,1.2733,0,1.2733,,
53700,0,1.2733,0,1.2733,,
53701,1.5128,2.3067,1,0.7939,,
53702,1.2733,0,1,1.2733,,
53703,0,1.2733,1,1.2733,,
53704,1.2733,0,0,1.2733,,
53705,1.2733,0,0,1.2733,,
53706,0,1.2733,1,1.2733,,
53707,1.2733,0,0,1.2733,,
53708,1.2733,0,1,1.2733,,
53709,0,1.2733,1,1.2733,,
53710,0,1.2733,1,1.2733,,
53711,0,1.2733,1,1.2733,,
53712,1.2733,0,1,1.2733,,
53713,1.2733,0,0,1.2733,,
53714,1.2733,0,1,1.2733,,
53715,1.2733,0,0,1.2733,,
53716,1.2733,0,0,1.2733,,
53717,0,1.2733,1,1.2733,,
53718,0,1.2733,0,1.2733,,
53719,0,1.2733,1,1.2733,,
53720,0,1.2733,0,1.2733,,
53721,0,1.2733,1,1.2733,,
53722,1.2733,0,0,1.2733,,
53723,1.2733,0,0,1.2733,,
53724,1.2733,0,1,1.2733,,
53725,0,1.2733,1,1.2733,,
53726,1.2733,0,0,1.2733,,
53727,1.2733,0,1,1.2733,,
53728,0,1.2733,1,1.2733,,
53729,1.2733,0,0,1.2733,,
53730,0,1.2733,1,1.2733,,
53731,3.4379,2.6121,0,0.8258,,
53732,0,1.2733,0,1.2733,,
53733,0,1.2733,1,1.2733,,
53734,1.2733,0,1,1.2733,,
53735,1.2733,0,1,1.2733,,
53736,0,1.2733,1,1.2733,,
53737,1.2733,0,1,1.2733,,
53738,0,1.2733,1,1.2733,,
53739,1.2733,0,0,1.2733,,
53740,1.2733,0,1,1.2733,,
53741,1.2733,0,0,1.2733,,
53742,1.2733,0,0,1.2733,,
53743,1.2733,0,0,1.2733,,
53744,0,1.2733,0,1.2733,,
53745,0,1.2733,1,1.2733,,
53746,0,1.2733,1,1.2733,,
53747,1.1312,1.2733,1,0.1421,,
53748,1.2733,0,0,1.2733,,
53749,0,1.2733,1,1.2733,,
53750,0,1.2733,1,1.2733,,
53751,1.2733,0,1,1.2733,,
53752,1.5128,2.3067,0,0.7939,,
53753,1.2733,0,1,1.2733,,
53754,1.2733,0,0,1.2733,,
53755,1.2733,0,0,1.2733,,
53756,1.2733,0,0,1.2733,,
53757,0,1.2733,1,1.2733,,
53758,0,1.2733,1,1.2733,,
53759,0,1.2733,1,1.2733,,
53760,1.2733,0,0,1.2733,,
53761,2.7861,1.0334,1,1.7527,,
53762,0,1.2733,1,1.2733,,
53763,0,1.2733,1,1.2733,,
53764,0,1.2733,0,1.2733,,
53765,1.2733,0,1,1.2733,,
53766,1.2733,0,0,1.2733,,
53767,0,1.2733,1,1.2733,,
53768,0,1.2733,1,1.2733,,
53769,0,1.2733,1,1.2733,,
53770,1.2733,0,0,1.2733,,
53771,1.2733,0,0,1.2733,,
53772,1.2733,0,0,1.2733,,
53773,1.2733,0,0,1.2733,,
53774,3.2618,2.3067,0,0.9551,,
53775,0,1.2733,1,1.2733,,
53776,0,1.2733,1,1.2733,,
53777,1.2733,0,0,1.2733,,
53778,1.2733,0,1,1.2733,,
53779,0,1.2733,0,1.2733,,
53780,1.2733,0,1,1.2733,,
53781,1.2733,0,0,1.2733,,
53782,0,1.2733,1,1.2733,,
53783,0,1.2733,1,1.2733,,
53784,0,1.2733,0,1.2733,,
53785,3.2618,2.3067,1,0.9551,,
53786,0,1.2733,0,1.2733,,
53787,1.2733,0,0,1.2733,,
53788,1.2733,0,0,1.2733,,
53789,1.2733,0,0,1.2733,,
53790,1.2733,0,1,1.2733,,
53791,1.2733,0,1,1.2733,,
53792,1.2733,0,1,1.2733,,
53793,0,1.2733,1,1.2733,,
53794,0,1.2733,1,1.2733,,
53795,0,1.2733,1,1.2733,,
53796,0,1.2733,0,1.2733,,
53797,0,1.2733,0,1.2733,,
53798,0,1.2733,0,1.2733,,
53799,1.2733,0,1,1.2733,,
53800,0,1.2733,0,1.2733,,
53801,1.2733,0,1,1.2733,,
53802,1.2733,0,1,1.2733,,
53803,0,1.2733,0,1.2733,,
53804,0,1.2733,0,1.2733,,
53805,0,1.2733,1,1.2733,,
53806,0,1.2733,1,1.2733,,
53807,0,1.2733,1,1.2733,,
53808,0,1.2733,1,1.2733,,
53809,1.2733,0,0,1.2733,,
53810,0,1.2733,0,1.2733,,
53811,1.6954,1.2733,1,0.4221,,
53812,1.2733,0,1,1.2733,,
53813,1.2733,0,0,1.2733,,
53814,1.2733,0,1,1.2733,,
53815,1.2733,0,1,1.2733,,
53816,1.2733,0,0,1.2733,,
53817,1.2733,0,0,1.2733,,
53818,1.2733,0,0,1.2733,,
53819,1.2733,0,1,1.2733,,
53820,0,1.2733,1,1.2733,,
53821,0,1.2733,0,1.2733,,
53822,0,1.2733,0,1.2733,,
53823,0,1.2733,0,1.2733,,
53824,2.3067,3.2618,0,0.9551,,
53825,1.2733,0,0,1.2733,,
53826,1.2733,0,1,1.2733,,
53827,1.2733,0,1,1.2733,,
53828,0,1.2733,0,1.2733,,
53829,0,1.2733,1,1.2733,,
53830,1.2733,0,0,1.2733,,
53831,0,1.2733,0,1.2733,,
53832,0,1.2733,1,1.2733,,
53833,1.2733,0,0,1.2733,,
53834,0,1.2733,1,1.2733,,
53835,0,1.2733,1,1.2733,,
53836,0,1.2733,0,1.2733,,
53837,1.2733,0,1,1.2733,,
53838,0,1.2733,0,1.2733,,
53839,0,1.2733,0,1.2733,,
53840,0,1.2733,1,1.2733,,
53841,1.2733,0,0,1.2733,,
53842,1.2733,0,0,1.2733,,
53843,0,1.2733,0,1.2733,,
53844,0,1.2733,1,1.2733,,
53845,1.2733,0,0,1.2733,,
53846,1.2733,0,0,1.2733,,
53847,1.2733,0,1,1.2733,,
53848,1.2733,0,1,1.2733,,
53849,0,1.2733,0,1.2733,,
53850,1.2733,0,0,1.2733,,
53851,0,1.2733,1,1.2733,,
53852,0,1.2733,1,1.2733,,
53853,1.1312,1.2733,1,0.1421,,
53854,1.2733,0,0,1.2733,,
53855,0,1.2733,0,1.2733,,
53856,1.2733,0,1,1.2733,,
53857,1.2733,0,1,1.2733,,
53858,1.2733,0,0,1.2733,,
53859,0,1.2733,0,1.2733,,
53860,0,1.2733,0,1.2733,,
53861,1.2733,0,0,1.2733,,
53862,1.2733,0,0,1.2733,,
53863,0,1.2733,1,1.2733,,
53864,1.2733,0,0,1.2733,,
53865,1.2733,0,1,1.2733,,
53866,1.2733,0,0,1.2733,,
53867,0,1.2733,1,1.2733,,
53868,0,1.2733,1,1.2733,,
53869,0,1.2733,1,1.2733,,
53870,1.2733,0,0,1.2733,,
53871,0,1.2733,0,1.2733,,
53872,1.2733,0,1,1.2733,,
53873,0,1.2733,0,1.2733,,
53874,1.2733,0,0,1.2733,,
53875,0,1.2733,1,1.2733,,
53876,0,1.2733,1,1.2733,,
53877,0,1.2733,1,1.2733,,
53878,0,1.2733,0,1.2733,,
53879,0,1.2733,1,1.2733,,
53880,0,1.2733,0,1.2733,,
53881,1.2733,0,0,1.2733,,
53882,0,1.2733,1,1.2733,,
53883,1.2733,0,1,1.2733,,
53884,0,1.2733,1,1.2733,,
53885,1.2733,0,0,1.2733,,
53886,0,1.2733,1,1.2733,,
53887,0,1.2733,1,1.2733,,
53888,1.2733,0,1,1.2733,,
53889,0,1.2733,0,1.2733,,
53890,0,1.2733,1,1.2733,,
53891,1.2733,0,0,1.2733,,
53892,1.2733,0,0,1.2733,,
53893,1.2733,0,0,1.2733,,
53894,0,1.2733,0,1.2733,,
53895,0,1.2733,1,1.2733,,
53896,1.2733,0,0,1.2733,,
53897,1.2733,0,0,1.2733,,
53898,0,1.2733,0,1.2733,,
53899,1.2733,0,0,1.2733,,
53900,1.5128,2.3067,0,0.7939,,
53901,0,1.2733,1,1.2733,,
53902,0,1.2733,1,1.2733,,
53903,0,1.2733,0,1.2733,,
53904,0,1.2733,0,1.2733,,
53905,1.2733,0,0,1.2733,,
53906,1.2733,0,0,1.2733,,
53907,0,1.2733,1,1.2733,,
53908,0,1.2733,0,1.2733,,
53909,1.2733,0,0,1.2733,,
53910,0,1.2733,1,1.2733,,
53911,1.2733,0,1,1.2733,,
53912,0,1.2733,1,1.2733,,
53913,0,1.2733,0,1.2733,,
53914,0,1.2733,1,1.2733,,
53915,1.2733,0,0,1.2733,,
53916,1.5128,2.3067,1,0.7939,,
53917,0,1.2733,1,1.2733,,
53918,0,1.2733,1,1.2733,,
53919,1.2733,0,0,1.2733,,
53920,0,1.2733,1,1.2733,,
53921,1.2733,0,1,1.2733,,
53922,1.2733,0,0,1.2733,,
53923,0,1.2733,1,1.2733,,
53924,0,1.2733,1,1.2733,,
53925,1.2733,0,0,1.2733,,
53926,0,1.2733,1,1.2733,,
53927,0,1.2733,1,1.2733,,
53928,1.2733,0,1,1.2733,,
53929,0,1.2733,0,1.2733,,
53930,1.2733,0,0,1.2733,,
53931,0,1.2733,1,1.2733,,
53932,0,1.2733,0,1.2733,,
53933,0,1.2733,1,1.2733,,
53934,0,1.2733,1,1.2733,,
53935,1.2733,0,0,1.2733,,
53936,0,1.2733,1,1.2733,,
53937,1.2733,0,1,1.2733,,
53938,0,1.2733,1,1.2733,,
53939,0,1.2733,0,1.2733,,
53940,0,1.2733,1,1.2733,,
53941,1.2733,0,0,1.2733,,
53942,1.2733,0,0,1.2733,,
53943,1.2733,0,1,1.2733,,
53944,1.2733,1.6954,0,0.4221,,
53945,0,1.2733,1,1.2733,,
53946,1.2733,0,0,1.2733,,
53947,1.2733,0,0,1.2733,,
53948,1.2733,0,0,1.2733,,
53949,0,1.2733,0,1.2733,,
53950,1.5128,2.3067,1,0.7939,,
53951,0,1.2733,0,1.2733,,
53952,0,1.2733,1,1.2733,,
53953,0,1.2733,0,1.2733,,
53954,1.2733,0,0,1.2733,,
53955,1.2733,0,1,1.2733,,
53956,0,1.2733,0,1.2733,,
53957,1.2733,0,0,1.2733,,
53958,1.2733,0,0,1.2733,,
53959,1.2733,0,0,1.2733,,
53960,1.2733,0,1,1.2733,,
53961,0,1.2733,1,1.2733,,
53962,1.2733,0,1,1.2733,,
53963,1.2733,0,0,1.2733,,
53964,0,1.2733,1,1.2733,,
53965,1.2733,0,1,1.2733,,
53966,1.2733,0,0,1.2733,,
53967,1.2733,0,0,1.2733,,
53968,0,1.2733,0,1.2733,,
53969,0,1.2733,0,1.2733,,
53970,0,1.2733,0,1.2733,,
53971,1.2733,0,0,1.2733,,
53972,1.2733,0,0,1.2733,,
53973,0,1.2733,1,1.2733,,
53974,1.2733,0,0,1.2733,,
53975,0,1.2733,0,1.2733,,
53976,0,1.2733,1,1.2733,,
53977,1.2733,0,0,1.2733,,
53978,1.2733,0,0,1.2733,,
53979,0,1.2733,1,1.2733,,
53980,1.2733,0,0,1.2733,,
53981,0,1.2733,1,1.2733,,
53982,0,1.2733,0,1.2733,,
53983,1.2733,0,0,1.2733,,
53984,0,1.2733,1,1.2733,,
53985,0,1.2733,1,1.2733,,
53986,0,1.2733,0,1.2733,,
53987,0,1.2733,1,1.2733,,
53988,0,1.2733,1,1.2733,,
53989,1.2733,0,0,1.2733,,
53990,1.2733,0,1,1.2733,,
53991,0,2.4045,0,2.4045,,
53992,0,1.2733,1,1.2733,,
53993,1.2733,0,1,1.2733,,
53994,0,1.2733,0,1.2733,,
53995,1.2733,0,0,1.2733,,
53996,1.2733,0,1,1.2733,,
53997,0,1.2733,1,1.2733,,
53998,0,1.2733,0,1.2733,,
53999,0,1.2733,1,1.2733,,
54000,0,1.2733,1,1.2733,,
54001,0,1.2733,1,1.2733,,
54002,1.2733,0,0,1.2733,,
54003,0,1.2733,1,1.2733,,
54004,0,1.2733,1,1.2733,,
54005,0,1.2733,1,1.2733,,
54006,1.2733,0,0,1.2733,,
54007,0,1.2733,1,1.2733,,
54008,0,1.2733,1,1.2733,,
54009,0,1.2733,0,1.2733,,
54010,1.2733,0,1,1.2733,,
54011,0,1.2733,0,1.2733,,
54012,1.2733,0,1,1.2733,,
54013,1.2733,0,0,1.2733,,
54014,0,1.2733,1,1.2733,,
54015,0,1.2733,0,1.2733,,
54016,1.2733,0,0,1.2733,,
54017,0,1.2733,0,1.2733,,
54018,0,1.2733,1,1.2733,,
54019,0,1.2733,1,1.2733,,
54020,0,1.2733,1,1.2733,,
54021,1.2733,0,1,1.2733,,
54022,0,1.2733,1,1.2733,,
54023,0,1.2733,1,1.2733,,
54024,1.2733,0,1,1.2733,,
54025,0,1.2733,0,1.2733,,
54026,0,1.2733,0,1.2733,,
54027,1.2733,0,0,1.2733,,
54028,0,1.2733,1,1.2733,,
54029,0,1.2733,1,1.2733,,
54030,0,1.2733,1,1.2733,,
54031,1.2733,0,0,1.2733,,
54032,0,1.2733,1,1.2733,,
54033,0,1.2733,1,1.2733,,
54034,0,1.2733,1,1.2733,,
54035,1.2733,0,1,1.2733,,
54036,0,1.2733,1,1.2733,,
54037,0,1.2733,1,1.2733,,
54038,1.2733,0,0,1.2733,,
54039,1.2733,0,0,1.2733,,
54040,1.2733,0,0,1.2733,,
54041,1.2733,0,0,1.2733,,
54042,0,1.2733,1,1.2733,,
54043,0,1.2733,1,1.2733,,
54044,2.3067,3.2618,0,0.9551,,
54045,0,1.2733,1,1.2733,,
54046,0,1.2733,1,1.2733,,
54047,0,1.2733,1,1.2733,,
54048,1.2733,0,0,1.2733,,
54049,0,1.2733,0,1.2733,,
54050,0,1.2733,1,1.2733,,
54051,0,1.2733,0,1.2733,,
54052,0,1.2733,1,1.2733,,
54053,1.2733,0,0,1.2733,,
54054,2.7861,1.0334,1,1.7527,,
54055,0,1.2733,1,1.2733,,
54056,1.2733,0,1,1.2733,,
54057,0,1.2733,1,1.2733,,
54058,1.2733,0,0,1.2733,,
54059,0,1.2733,1,1.2733,,
54060,0,1.2733,1,1.2733,,
54061,0,1.2733,0,1.2733,,
54062,1.2733,0,0,1.2733,,
54063,0,1.2733,1,1.2733,,
54064,0,1.2733,1,1.2733,,
54065,0,1.2733,0,1.2733,,
54066,0,1.2733,1,1.2733,,
54067,0,1.2733,0,1.2733,,
54068,0,1.2733,1,1.2733,,
54069,1.2733,0,0,1.2733,,
54070,0,1.2733,1,1.2733,,
54071,0,1.2733,1,1.2733,,
54072,0,1.2733,0,1.2733,,
54073,2.3067,2.0479,0,0.2588,,
54074,1.2733,0,0,1.2733,,
54075,1.2733,1.1312,0,0.1421,,
54076,0,1.2733,0,1.2733,,
54077,1.2733,0,0,1.2733,,
54078,0,1.2733,0,1.2733,,
54079,0,1.2733,1,1.2733,,
54080,0,1.2733,1,1.2733,,
54081,0,1.2733,1,1.2733,,
54082,1.2733,0,0,1.2733,,
54083,0,1.2733,1,1.2733,,
54084,1.2733,0,0,1.2733,,
54085,1.2733,0,0,1.2733,,
54086,1.2733,0,1,1.2733,,
54087,1.2733,0,1,1.2733,,
54088,1.2733,0,0,1.2733,,
54089,1.2733,0,0,1.2733,,
54090,1.2733,0,0,1.2733,,
54091,1.2733,0,0,1.2733,,
54092,1.2733,0,0,1.2733,,
54093,1.2733,1.6954,0,0.4221,,
54094,1.2733,0,0,1.2733,,
54095,0,1.2733,1,1.2733,,
54096,0,1.2733,0,1.2733,,
54097,1.2733,0,0,1.2733,,
54098,1.2733,0,1,1.2733,,
54099,1.2733,0,0,1.2733,,
54100,0,1.2733,1,1.2733,,
54101,1.2733,0,1,1.2733,,
54102,0,1.2733,0,1.2733,,
54103,1.2733,0,0,1.2733,,
54104,0,1.2733,1,1.2733,,
54105,0,1.2733,1,1.2733,,
54106,1.2733,0,0,1.2733,,
54107,0,1.2733,1,1.2733,,
54108,1.2733,0,1,1.2733,,
54109,1.2733,0,1,1.2733,,
54110,1.2733,0,0,1.2733,,
54111,0,1.2733,1,1.2733,,
54112,1.2733,0,1,1.2733,,
54113,1.2733,0,1,1.2733,,
54114,1.2733,0,1,1.2733,,
54115,1.2733,0,1,1.2733,,
54116,1.2733,0,0,1.2733,,
54117,0,1.2733,1,1.2733,,
54118,1.2733,0,0,1.2733,,
54119,0,1.2733,0,1.2733,,
54120,0,1.2733,0,1.2733,,
54121,0,1.2733,1,1.2733,,
54122,1.2733,0,0,1.2733,,
54123,1.2733,0,0,1.2733,,
54124,1.2733,0,0,1.2733,,
54125,1.2733,0,0,1.2733,,
54126,1.2733,0,0,1.2733,,
54127,0,1.2733,1,1.2733,,
54128,1.2733,0,0,1.2733,,
54129,1.2733,0,0,1.2733,,
54130,0,1.2733,1,1.2733,,
54131,0,1.2733,1,1.2733,,
54132,1.2733,0,1,1.2733,,
54133,0,1.2733,0,1.2733,,
54134,1.2733,0,1,1.2733,,
54135,1.2733,0,0,1.2733,,
54136,0,1.2733,0,1.2733,,
54137,1.2733,0,0,1.2733,,
54138,0,1.2733,1,1.2733,,
54139,0,1.2733,1,1.2733,,
54140,0,1.2733,1,1.2733,,
54141,0,1.2733,1,1.2733,,
54142,1.2733,0,0,1.2733,,
54143,0,1.2733,1,1.2733,,
54144,0,1.2733,1,1.2733,,
54145,0,1.2733,0,1.2733,,
54146,1.2733,0,1,1.2733,,
54147,0,1.2733,0,1.2733,,
54148,1.2733,0,0,1.2733,,
54149,1.2733,0,1,1.2733,,
