Rank,Career Win %,Career Double Fault %,Career Ace %,Career Break Point Saved %,Career Won against Top 10 %,Career Won on Hard Court %,Career Won on Clay Court %,Career Ace Against %,Career First Serve Points Return Won %,Career Points Won %,Current Year Win %,Current Year Double Fault %,Current Year Ace %,Current Year Break Point Saved %,Current Year Won against Top 10 %,Current Year Won on Hard Court %,Current Year Won on Clay Court %,Current Year Ace Against %,Current Year First Serve Points Return Won %,Current Year Points Won %,Score
-11,0.050595238,0.155718712,2.218451793,0.93289136,-0.038461538,0.122807018,-0.428571429,1.082037192,0.055710994,-0.086648436,0.141025641,-0.328419328,7.464373464,-0.585523418,0,0,0,-13.68452381,0.017542842,0,-2
-21,-0.041908446,0.165326414,1.392377692,1.0616449,-0.043478261,0,-0.152073733,1.607029227,-0.01218958,-0.069045189,-0.004271476,2.30286944,14.04418938,0.544537815,0,0,0,-0.300537634,-0.02897605,0,2
9,-0.125,-0.040716612,-0.035830619,-0.592105263,0,-0.125,0,-0.062883436,-0.285326087,-0.465244866,0,0,0,0,0,0,0,0,0,0,-2
-6,-0.019328118,0.426150959,2.518549258,1.70053374,-0.03125,-0.035897436,-0.4,4.070205328,0.043288788,-0.211441468,-0.011904762,-0.297178803,-12.99409074,0.145384861,0,0,0,-1.432859893,0.004116321,0,-2
1,-0.035750084,-0.143847739,0.033372927,-0.259191656,0.15,-0.077922078,0.1,-0.196682155,0.011553305,0.043498551,-0.025062657,-0.125783039,10.76706129,-0.548694952,0,0,0,-0.97667802,0.016303169,0,2
-55,0.055555556,-0.472107949,-2.590401928,-1.571257485,0.102564103,0.085714286,0.510989011,-4.25481299,-0.070384712,0.223287578,0.06744868,-1.555702479,5.527024793,0.480469188,0,0,0,2.860358438,-0.016677398,0,-1
30,0.063888889,0.009683465,-0.166563472,-0.10246506,0.076388889,0.146218487,0.082436399,-0.09107799,-0.01372849,0.005571579,-0.080645161,-0.34015984,-18.29470529,0.605481972,0,0,0,1.202693603,-0.001485289,0,2
-31,0.294827586,-0.63345712,-10.04006615,-0.751264899,0,0.583333333,0.166666667,-25.55148498,0.031151121,0.314869394,0.366666667,0.898852972,19.19551616,1.940561224,0,0,0,-11.51948052,0.075245874,0,-2
353,-0.188888889,0.022584732,-1.28154366,-0.714942529,0.5,0.75,0,-0.691653198,-0.05080289,0.046144467,-0.5,-0.647058824,-42.29411765,5.471698113,0,0,0,15.97435897,0.135849057,0,-1
34,-0.423076923,0.012253459,-0.067185779,0.274179037,0,-0.444444444,-0.5,0.629216867,-0.002414878,-0.00802005,-0.333333333,-5,-25.68571429,0.196969697,0,0,0,10,-0.091045175,0,-1
-17,0.129608295,-0.057307993,-0.235559366,-0.409121351,0.043076923,0.11162465,0.052676296,-0.220737574,0.017264313,0.021302983,0.129487179,-1.486359599,22.33625174,-0.009085614,0,0,0,0.020581425,0.026404058,0,2
-18,0.146301225,-0.039745373,-0.145948979,-0.236993063,0.212797619,0.150839189,0.16357776,-0.145576577,0.004899861,0.017033405,-0.024147727,-2.245936307,-4.386074551,-0.407178969,0,0,0,0.473247135,0.023506676,0,2
21,0.030640335,-0.336861498,-1.313443731,-1.316199516,0.139534884,0.05952381,0.028409091,-1.193760013,-0.071012191,0.145651019,0.009090909,0.490151515,7.631818182,-0.441593886,0,0,0,2.985953083,-0.015294361,0,1
-42,0.000270628,-0.004484317,0.014434957,-0.046699743,-0.038461538,0.131375487,-0.304680851,-0.006781842,-0.004237682,0.005117484,0.097669256,1.630728555,13.36421857,0.175160745,0,0,0,1.264477884,0.016068287,0,-2
-401,-0.173515982,0.045956213,0.653903829,1.002631579,-0.428571429,-0.75,0.476190476,0.756637168,0.01044226,0.002643128,0.064102564,1.049586777,15.76033058,3.014285714,-0.5,0,0,16,0.405017921,0,2
36,-0.089992918,0.030974713,0.312180102,0.225164727,-0.145833333,-0.328267477,-0.029671211,0.36779031,0.013559978,-0.016880131,-0.020102483,-0.702462924,-1.979431497,-0.324295321,0,0,0,3.471518434,-0.004324077,0,-2
55,-0.197154472,0.084357385,0.203953355,0.570469545,0.098484848,-0.182051282,-0.3,0.472589357,0.021100388,-0.018790279,-0.16025641,0.547986762,-21.44732488,1.31492712,0,0,0,5.763135228,-0.010731421,0,-2
25,-0.040540541,0.613965578,8.735339655,2.167914376,-0.139534884,-0.475806452,-0.587155963,7.0775666,0.054965355,-0.325263137,-0.05026455,0.53588031,4.0550895,0.304631596,0,0,0,-4.464419476,-0.004732567,0,-2
-24,0.076839827,-0.021527333,-0.47990896,-0.554461141,0.071212121,0.123162275,0.215822346,-0.484419506,-0.005697823,0.020156008,-0.001984127,-1.851143901,-26.14780019,-0.413182088,0,0,0,-3.737848192,-0.008358114,0,-1
8,-0.01208577,0.001362792,-0.327205427,-0.241450432,0.016491754,0.008516074,0.146934461,-0.128169694,-0.018320182,0.01657324,-0.094191523,-2.542402502,-37.07514717,-0.263781985,0,0,0,3.537409132,-0.012403483,0,-2
-4,0.203317059,-0.083707907,-0.823864697,-1.007597714,0.447529561,0.202563481,0.337901647,-0.457628148,0.022039847,0.021888512,0.184102755,-0.600574713,21.76695402,1.355788982,0,0,0,-9.364954258,-0.001344656,0,1
14,-0.299335279,0.009368525,0.083532418,0.053997961,-0.568536932,-0.256144383,-0.366849015,0.124165452,-0.021196561,0.01143206,-0.290723982,-0.18537415,-21.63758503,-2.27822526,0,0,0,7.398212005,0.049281366,0,-2
-30,0.189006024,-1.705594957,-24.53084318,-1.927284352,0.189189189,0.568965517,0.578947368,-24.71432697,-0.047675785,0.804212592,0.246044304,1.369093231,9.593231162,0.018322981,0,0,0,-8.216326531,-0.011674595,0,2
-65,0.357912971,-0.075824948,-0.504509822,-0.619005913,0.593240489,0.271528998,0.316849015,-0.719273845,-0.004904938,0.015286272,0.41112532,1.235232068,43.17078059,2.531694656,0,0,0,-13.72889984,-0.016377361,0,2
-7,-0.000858175,0.009354023,0.110910274,0.079345135,0.006818182,0.001098901,-0.021153846,0.05382711,0.029349976,-0.011620075,0.029137529,-1.692696026,-10.85671321,0.168406973,0,0,0,-0.543841516,-0.013644605,0,-1
-28,0.095833333,-1.723991619,-24.95874616,-2.551728654,0.041666667,0.4625,0.434782609,-24.92493355,-0.030303141,0.805884588,0.229166667,0.174074074,-3.675925926,-0.416420431,0,0,0,-15.61993355,0.025510204,0,-2
-15,0.078560819,-0.248425695,-1.512573474,-0.351135986,0.189189189,0.205329154,0.178947368,-1.361519972,-0.036167848,0.116482635,0.087053076,1.285075361,20.48716401,0.699839846,0,0,0,-0.333377222,-0.007947641,0,2
-39,0.154823083,-0.011952516,-0.01280705,0.022265123,0.280197011,0.095925781,0.208515682,-0.039363643,0.027099431,-0.003130201,0.193228454,1.474089636,23.77443978,1.619912359,0,0,0,-4.891705499,-0.032554506,0,1
53,-0.138568248,0.044206103,0.425345197,0.562349105,-0.176033934,-0.127615063,-0.034615385,0.618248082,0.023187724,-0.008755463,-0.121603261,-0.673062755,-7.128055723,-0.973210255,0,0,0,3.473727422,-0.006960639,0,0
71,-0.253767561,0.036888746,0.309048918,0.451297424,-0.075,-0.516483516,-0.256118881,0.806007152,-0.004771747,-0.004539727,-0.272727273,-0.316374269,-15.76959064,-0.050178132,0,0,0,8.414211886,-0.004845646,0,-2
137,-0.280487805,-0.004346125,-0.050000675,0.607937245,-0.068181818,-0.515384615,-0.05,1.937198537,0.00513914,0.031475586,-0.576923077,-2.216141002,-33.84044527,-0.313278008,0,0,0,11.7037037,-0.092056722,0,-2
23,-0.186155914,1.780962587,25.28798007,2.838916607,-0.12,-0.623529412,-0.598130841,25.07758767,0.040889539,-0.834844498,-0.208653846,-0.473473473,-17.67167167,-0.455876022,0,0,0,8.822360248,-0.029206609,0,2
-38,0.057251329,0.052375537,0.376161825,0.408637857,-0.091666667,0.0875,-0.096467391,0.171290892,0.029969866,-0.029352063,0.111111111,0.417460317,-9.582199546,0.509501679,0,0,0,-10.44192739,0.010104595,0,1
9,-0.013345117,0.235120339,1.911350236,0.737116724,-0.035714286,-0.196969697,-0.171428571,1.485215398,0.040659541,-0.110986304,0.005582137,0.089480167,1.263807631,-0.333690778,0,0,0,1.273634889,0.000367585,0,2
-17,0.031678438,0.028391264,0.062133018,0.194433075,0.189189189,-0.014367816,0.412280702,0.022872291,-0.022279287,-0.008352655,0.016877637,1.57076936,4.950625052,-0.551785714,0,0,0,2.488868275,-0.030372849,0,2
-108,0.387515391,-0.057457482,-0.285162353,-0.303289578,0.545809659,0.162833346,0.773991872,-0.522476498,-0.030365825,0.012078721,0.467647059,1.437702265,47.8513754,2.738562092,0,0,0,-17.62413793,-0.06312586,0,1
-19,-0.162804878,0.176333347,2.357004049,1.121807167,-0.206521739,-0.389888931,-0.208333333,1.583102322,0.052780737,-0.098002798,-0.102990033,0.663805948,-7.712616962,-0.984411422,0,0,0,3.82994796,-0.00695904,0,-1
-47,0.077852921,-0.031015658,-0.215349269,-0.21017316,0.102355072,0.042553191,-0.018604651,-0.465665065,-0.021261428,0.006718755,0.051952837,1.143424158,8.199170421,0.747245329,0,0,0,-3.554246441,0.014167908,0,-1
-70,0.168617895,-0.018831269,-0.129644485,-0.224706209,0.181050657,0.199043634,0.259615385,-0.127942872,0.022935475,-0.005063027,0.09986413,-0.054698048,3.805838351,0.758509064,0,0,0,0.659511304,-0.012801786,0,2
53,-0.109339775,0.025793512,0.095514036,0.326422078,-0.0125,-0.116483516,-0.195512821,0.253297625,-0.046089592,-0.006236348,-0.149538867,1.81291866,-1.083732057,0.563769564,0,0,0,7.228388132,-0.025082215,0,-1
47,-0.166760882,0.01171243,0.177480707,0.242811134,-0.095238095,-0.461538462,-0.090909091,0.536982934,0.003174836,-0.00527155,-0.141666667,-1.134920635,-14.6031746,0.382487241,0,0,0,-0.090038314,-0.016308231,0,1
136,-0.290540541,-0.023516266,0.041393987,0.768428184,-0.139534884,-0.475806452,-0.087155963,2.03576216,-0.001811367,0.036773322,-0.574074074,-0.934933087,-17.5602215,-0.265432099,0,0,0,10.61111111,-0.080672222,0,0
-36,0.120963995,-0.059208788,-0.482898646,-0.50477447,0.022727273,0.172527473,0.277272727,-0.422642067,-0.009916406,0.033486998,0.03525641,-0.927883513,0.215317588,-0.457555325,0,0,0,-5.963239359,0.035634278,0,2
46,-0.206989247,0.008532577,-0.095497539,-0.183065515,-0.017435897,-0.337815126,-0.08714183,-0.030368177,-0.007284051,-0.001965359,-0.191608392,-1.728288288,-25.78315315,-0.944453767,0,0,0,6.251263903,-0.009680484,0,-2
42,0.245426829,-1.656126872,-24.56481481,-1.708770615,0.142857143,0.692307692,0.714285714,-24.58816539,-0.03232385,0.770701988,0.150735294,1.606237817,-1.586744639,0.413043478,0,0,0,-12.56623377,-0.01282791,0,-2
11,0.013979315,-0.005222026,-0.015541258,-0.012096007,0.056410256,-0.080319149,0.275930851,-0.035986798,0.007055092,0.000402972,0.046121593,-0.863354037,6.057320319,-0.330358217,0,0,0,-2.773576488,-0.003024319,0,2
130,-0.311111111,0.006203408,-0.450747845,-0.338995984,-0.041666667,-0.4625,-0.034782609,-0.068617869,-0.021723201,0.012035984,-0.666666667,0.011111111,-20.40555556,0.449029126,0,0,0,9.029457364,0.110705335,0,-2
-54,0.063983321,0.056956405,0.366377462,0.604941115,-0.103820598,0.084415584,0.043019481,0.252616663,0.029352187,-0.021834724,0.081818182,-0.495192937,-1.808077175,0.186159104,0,0,0,-0.867695309,0.007856376,0,2
-101,0.547945205,0.357645553,2.463211772,2.141242938,0,0.363636364,0.4,1.904335857,0.357539683,0.332891247,0.596491228,1.898832685,14.58754864,3.035874439,0,0,0,17.37419355,0.365320665,0,1
22,-0.12816092,0.321601713,0.610422525,0.519710739,0,-0.166666667,0.333333333,0.840320215,0.014889025,-0.137665281,-0.166666667,0.201255253,-22.62408759,-0.6625,0,0,0,-0.569647167,-0.015354808,0,-2
-97,0.214741318,0.01222587,0.088514049,0.230298339,0.189189189,0.283251232,0.112280702,-0.676159296,-0.023788779,-0.001857842,0.247646868,1.171562367,10.1611324,0.628119349,0,0,0,-4.928649322,-0.014820147,0,2
45,-0.192307692,0.071502112,0.04741364,0.604677374,-0.090909091,-0.275362319,-0.142857143,1.236491611,-0.059243884,-0.023124973,-0.15,3.854368932,6.438280166,1.647058824,0,0,0,5.007692308,-0.04755302,0,-2
3,-0.188888889,0.01327661,0.270658309,0.274284437,-0.245410628,-0.275603217,-0.201484018,0.186548152,-0.001857794,-0.003484391,-0.093773443,1.19844861,2.240465417,-0.81596177,0,0,0,3.311220311,-0.008179416,0,-1
9,-0.083021223,-0.042103449,0.680563267,0.046760711,-0.043478261,-0.25,-0.6,0.245125196,0.005516574,0.002039145,0.043478261,-0.701042442,29.62323157,-0.031506726,0,0,0,-6.379120879,0.016745214,0,-2
-55,0.441860465,0.013160132,0.238964353,0.011240677,0.038461538,0.428571429,0.375,-0.951149752,-0.052439168,-0.011594966,0.47826087,1.825862069,14.86810345,0.524509804,0,0,0,-9.284032377,0.009969201,0,2
84,-0.420289855,-0.070028011,-0.416730328,-1.242274413,-0.0625,-0.4,-0.333333333,-0.516477923,-0.305475504,-0.464838032,-0.456521739,-2.518181818,-23.26363636,-3.545454545,0,0,0,-21.75862069,-0.366582915,0,-2
-12,0.140804598,0.134154533,1.828068123,0.689993099,0,0.333333333,-0.272727273,0.576426585,0.023423817,-0.072119296,0.166666667,1.070570571,10.34114114,-0.258037462,0,0,0,-6.837301587,0.009710875,0,-2
368,0.195714286,0.006703645,-0.096235179,-0.860692351,0.105263158,0.465909091,-0.052238806,-2.072044732,-0.037403683,-0.04141556,0,-0.181818182,-1.363636364,-2.5,0,0,0,-26.77777778,-0.313253012,0,-1
4,-0.213313561,0.059773447,0.58748372,0.661568688,-0.183712121,-0.279632817,-0.355713094,0.519838354,0.022166875,-0.028848893,0.055952381,1.325842697,15.40222558,0.490833333,0,0,0,-0.830156447,-0.011384296,0,1
5,0.157977883,-0.011493224,0.012770275,-0.007835017,0.129319955,0.305494505,0.064521193,-0.034427334,-0.000295942,0.007539913,0.036363636,0.92951049,7.217412587,-0.777321022,0,0,0,-1.619821346,-0.004027071,0,-1
18,0.0056934,0.117681457,0.729245738,1.181306577,-0.181086519,0.003935599,0.080697928,0.560808134,0.038418492,-0.059027335,-0.04638009,-1.27642636,-3.844758956,0.56060238,0,0,0,-4.581818182,-0.014346329,0,2
382,0.190584662,-0.009876231,-0.075144929,-0.257024793,0.366666667,0.625,-0.53125,-0.160918411,0.03213448,-0.008175719,-0.055555556,-1.571428571,-31.3877551,-2.791469194,0.5,0,0,-20.07913669,-0.384453228,0,-1
110,-0.264141414,0.024464672,-0.141308224,0.039846138,-0.116666667,-0.466019417,-0.088549618,0.116015685,-0.009412426,-0.006281603,-0.53968254,0.525301205,-7.440963855,0.892348754,0,0,0,1.367201426,0.143945815,0,2
27,0.013096475,-0.008985766,-0.147762769,-0.203808913,0.036086608,0.008658009,0.063292812,-0.199729494,-0.038549102,-0.010181694,-0.029370629,1.360836845,3.94307646,0.384987141,0,0,0,-1.679544774,-0.028903295,0,1
59,-0.523454158,-0.045209741,-0.148428828,-0.713973003,-0.268965517,-0.511764706,-0.5,-0.120118245,-0.270154956,-0.480413722,-0.448275862,-3.0625,-14.83035714,-3.393162393,0,0,0,-20.94318182,-0.371819961,0,2
-9,0.166666667,-0.311855407,-9.429643623,-0.23155416,0,0.416666667,0.5,-24.71116476,0.046040146,0.177204113,0.2,1.100108225,-3.428571429,1.278061224,0,0,0,-12.08912769,0.059891066,0,1
-20,-0.020960108,-0.05598133,-0.766090493,-0.705935373,0.083333333,-0.047619048,0.022695035,-0.903298731,-0.061964642,0.04229733,-0.141779789,-0.045679012,-16.61358025,0.625738397,0,0,0,10.88053435,0.010612259,0,-2
103,-0.454439252,-0.173061577,-1.573066508,-1.576698156,0,-0.275,-0.6,-0.848541839,-0.056432733,0.085564126,-0.632352941,-4.178082192,-33.67123288,-3.577235772,0,0,0,-14.38461538,-0.367528992,0,-1
-112,0.703754579,-0.006475934,0.113053413,0.201681663,0.667774086,0.717835131,0.796078431,0.020790887,0.055728573,0.006872312,0.84057971,2.333333333,35.70833333,4.635869565,0,0,0,8.952631579,0.383448792,0,-1
107,-0.18919535,-0.160738614,-1.36722706,-1.300094447,0,-0.059090909,-0.145454545,-0.538785744,-0.043002988,0.10045993,-0.212998102,-2.844748858,-13.91123288,-1.140616054,0,0,0,11.88811189,-9.78E-05,0,-1
-41,0.328754579,-0.633775516,-8.70536698,-2.05014371,0.667774086,0.842835131,0.796078431,-7.104681842,-0.043076322,0.319983597,0.316770186,0.680701754,12.72938596,1.565805871,0,0,0,-2.749615612,-0.005743874,0,2
-17,0.208333333,0.154405339,1.281242552,1.336466165,0,-0.125,0,0.979221828,0.054673913,-0.09236351,0.5,2.6,20.6,4.6,0,0,0,13.28571429,0.363636364,0,-2
-40,0.071588159,-0.004885573,-0.093990265,-0.052888428,0.115384615,-0.016965429,0.105454545,-0.16895248,0.007201369,-0.005263185,-0.007590133,-0.529279279,-7.793783784,0.510046948,0,0,0,-4.684491979,0.003978067,0,-1
-21,0.083142956,0.140586406,0.948444857,0.924358974,-0.086956522,-0.059016393,0.281818182,0.417022289,-0.002638418,-0.079639989,-0.00030012,0.691971081,-14.59265601,0.515034815,0,0,0,-0.725774226,-0.030874491,0,2
-96,0.416989873,-0.121184542,-1.695690748,-1.169627708,0.667774086,0.842835131,0.796078431,-2.666325677,-0.029557585,0.051679222,0.34057971,1.383333333,20.55833333,2.16812763,0,0,0,-12.38070175,-0.011338852,0,2
93,-0.5,-0.668016194,-8.854251012,-2.843930636,0,0,0,-7.188356164,-0.384130982,-0.152133581,-0.523809524,-1.652631579,-22.97894737,-3.070063694,0,0,0,-11.70224719,-0.389192666,0,-1
-55,0.342811159,0.015478689,0.203032315,0.240430622,0.064516129,0.323275862,0.476190476,0.152745994,0.019412273,0.001664864,0.526315789,2.972972973,18.72972973,3.006578947,0,0,0,17.3984375,0.381219341,0,-1
-18,-0.027777778,-0.319370802,-1.371332626,-0.338095238,0,-0.2,0,-3.361894737,-0.051258741,0.118128504,0.112903226,0.484297521,8.757024793,1.851655629,0,0,0,-6.539973788,-0.041614778,0,2
-79,0.043718362,-0.005334326,0.053506166,0.173926687,0.03125,0.094988345,-0.054545455,0.06546079,0.020317444,-0.003460323,0.00921659,1.201550388,6.914418605,0.553479292,0,0,0,-4.064673581,0.001223962,0,-1
51,0.017387617,0.015164801,-0.042304772,-0.065504758,0.058241758,-0.082649745,0.064347826,-0.041539322,0.000637119,-0.011513824,-0.025735294,-1.285689536,-18.45686071,0.2142723,0,0,0,1.505476673,-0.017601729,0,1
-109,-0.003703704,-0.017169663,0.070090824,0.114009662,0.086956522,0.459016393,-0.181818182,-0.061847015,-0.040579287,-0.003869455,0.132653061,2.736111111,36.88888889,0.490772386,0,0,0,5.73538961,-0.088083003,0,2
69,-0.213367824,-0.154219124,-1.369015587,-1.044551922,0.038461538,-0.189473684,-0.171428571,-0.347848431,-0.027252648,0.101383054,-0.273378582,-2.390203404,-22.21668742,-0.318242967,0,0,0,15.40705128,0.011458525,0,-2
-1,-0.048235294,0.086180055,1.354036207,0.796217182,0,-0.428571429,-0.461538462,2.15678685,0.026665429,-0.049532644,0.012820513,-0.0421875,-1.8734375,-0.056322236,0,0,0,-4.141414141,-0.005479646,0,2
-54,0.47826087,0.581395349,7.174418605,2.655502392,0,0,0,6.302872063,0.383595692,0.198074278,0.511627907,1.63559322,20.88135593,2.924731183,0,0,0,15.67105263,0.389752447,0,-2
85,-0.204918033,-0.61178661,-8.744125021,-2.144146619,0,0.111111111,0.357142857,-7.029484249,-0.086585974,0.321464359,-0.238095238,-0.252631579,-7.312280702,-0.60577798,0,0,0,9.508279125,0.038360778,0,-2
30,-0.467811159,0.008320827,-0.120583364,-0.126653532,-0.064516129,-0.448275862,-0.476190476,-0.132296096,-0.089052086,0.024615694,-0.526315789,-2.972972973,-18.72972973,-3.006578947,0,0,0,-17.3984375,-0.381219341,0,-1
27,-0.361111111,-0.514492754,-1.688405797,-0.1,0,-0.2,0,27.26266667,-0.084592075,0.411913815,-0.387096774,-2.115702479,-10.84297521,-0.581677704,0,0,0,11.84097859,-0.098584475,0,-1
40,-0.126436782,0.093825998,0.588958915,0.512064711,0,-0.214285714,-0.551724138,0.335518437,-0.00061517,-0.072933391,0.011627907,0.8109375,0.709375,1.617241379,0,0,0,-8.036319613,-0.018613197,0,2
111,-0.433962264,-0.04770525,-0.295176233,-1.042635659,-0.03125,-0.435897436,-0.4,-0.43810032,-0.319073276,-0.476680348,-0.428571429,-2.534883721,-26.6744186,-2.99009901,0,0,0,-22.20805369,-0.368655154,0,-2
-24,0.085246294,-0.014391864,-0.069546729,-0.074535684,0.169491525,0.121856867,0.060379919,-0.167754505,0.017484325,-0.002504706,0.036785512,1.365695793,12.97786408,0.364161532,0,0,0,-7.68845761,0.01179586,0,-2
-5,0.005760532,0.000896182,-0.026897267,-0.05945971,0.14548495,0.215530022,-0.351666667,-0.012348468,-0.020908578,0.002934324,0.016806723,0.359880372,2.312472308,0.355964912,0,0,0,0.202087287,0.005311641,0,-1
40,-0.162962963,0.046046078,-0.246192897,0.1625323,0.079710145,-0.12568306,-0.068181818,0.187539559,-0.00108173,0.004583447,-0.215986395,-0.540165165,-34.50713213,1.066004171,0,0,0,5.726819692,-0.00382517,0,-1
48,0,0.068463636,0.539266555,0.85770751,0,0,0,0.51975365,0.113237395,-0.025860911,0.5,0.75,11.375,2.571428571,0,0,0,9.375,0.486486486,0,2
-123,-0.159683456,0.025687219,0.126248555,0.504826052,-0.113437196,-0.324292626,-0.082219938,0.498870818,0.007067767,0.001452,-0.141025641,-0.094474153,-2.663101604,0.464121011,0,0,0,18.04166667,-0.01554966,0,2
-21,0.004171892,-0.062889239,-0.484709922,-0.644490358,0.089855072,-0.125,-0.06875,-0.64354317,-0.039542008,0.024421819,0.099033816,0.223327306,17.71686903,0.231660582,0,0,0,-1.325625214,0.012047499,0,1
-8,0.176082005,-0.675838055,-10.78199793,-1.589913982,0.133333333,0.375,0.53125,-25.91051016,-0.003725389,0.337540799,0.255555556,0.857142857,20.45918367,0.444530419,0,0,0,-5.992291881,0.071953228,0,2
24,-0.175451535,0.059505106,0.466052247,0.655857288,-0.224814422,-0.161399549,-0.027659574,0.696101975,0.03755273,-0.013908911,-0.067287785,-0.583606051,-0.768138314,-0.477825796,0,0,0,3.368530021,-0.009014422,0,2
-34,0.200219936,-0.042675586,-0.483691711,-0.610124965,0.133333333,0.375,0.258522727,-0.908269039,-0.038018738,0.013863288,0.222222222,1.182539683,22.80997732,-0.140037655,0,0,0,-2.865307754,-0.002366256,0,2
22,-0.114634146,0.240429505,8.114845938,-0.396230623,0,-0.4,0,21.56312292,-0.049862064,-0.122381737,-0.116666667,-1.523419204,-2.75175644,-0.788545095,0,0,0,5.296234773,-0.060271475,0,2
39,-0.050239345,0.000381029,0.02216046,-0.026290274,-0.05841614,-0.051319973,-0.093678992,-0.022806558,-0.04338628,0.00330386,0.20952381,3.968292683,21.56097561,0.327444956,0,0,0,0.182518116,-0.042498869,0,0
45,-0.04028501,-0.112460916,-1.865301277,-0.480536131,-0.106521739,0.214285714,0.1,-0.903192121,-0.020776369,0.079586325,-0.114906832,-0.42494838,-11.68372385,0.072629125,0,0,0,5.007246377,-0.009218105,0,1
68,-0.285428254,-0.04140197,0.078403674,-0.036976455,-0.035714286,-0.560606061,-0.298701299,0.650066991,0.029913208,0.022657102,-0.257575758,-1.420463629,-4.745963229,-0.438058368,0,0,0,6.843885785,0.021866404,0,1
-38,0.034221539,-0.037514405,-0.18900921,-0.306847462,0.094871795,-0.053571429,0.15625,-0.15323796,0.006581191,0.010603329,0.077294686,-0.504433498,14.39465165,0.01695939,0,0,0,2.807613512,-0.007714926,0,2
-47,0.048562718,0.414297144,2.57384395,1.618917902,-0.038461538,0.189473684,-0.428571429,3.944728804,0.047855891,-0.215824914,0.057692308,0.44982613,2.225782414,-0.123508935,0,0,0,-9.016472868,-0.006216042,0,1
-12,-0.197307002,0.648716905,10.74308735,1.547753677,-0.139534884,-0.476190476,-0.528409091,25.90492478,0.024972045,-0.322855132,-0.209090909,-1.59025974,-4.203246753,-0.836467338,0,0,0,9.103174603,-0.044596705,0,2
-353,0.647361647,0.041831792,0.165231176,0.745657863,0.268292683,0.661399549,0.627659574,0.108359605,0.310763889,0.469885034,0.523809524,1.931707317,14.43902439,3.037634409,0,0,0,18.03623188,0.381420152,0,1
16,-0.137122302,0.027032344,0.303146937,0.447829863,-0.209876543,-0.181508147,-0.072442121,0.507660102,0.076569207,-0.003218294,-0.246153846,-4.9078125,-18.9765625,-0.841015194,0,0,0,7.255997475,0.061346008,0,-2
20,-0.471910112,-0.041035391,-0.560931664,-0.209207459,-0.043478261,-0.5,-0.6,0.170538419,-0.060316619,0.012695557,-0.456521739,-1.348101266,-11.95660036,0.773524721,0,0,0,25.0952381,-0.093335962,0,-1
-26,-0.110642248,0.179481997,2.390863755,1.202338301,-0.079166667,-0.336775674,-0.128440367,1.595496801,0.059128337,-0.101666553,0.085714286,-0.226950355,5.768071468,-0.292820513,0,0,0,-5.469954352,0.000564082,0,0
-7,0.024137931,0.046412987,0.105966673,0.314668423,0,0.25,-0.272727273,0.691195937,0.007286872,-0.009087845,0,0.944444444,4.7,-0.131506849,0,0,0,-4.092592593,0.01205692,0,-1
20,-0.132784085,0.045070484,0.224808566,0.37629809,-0.19342252,-0.162637363,-0.200510204,0.199396695,-0.018384668,-0.01578573,-0.012648221,0.586351579,-7.594309139,0.323017267,0,0,0,-3.794701987,0.007621482,0,2
19,0.090896189,0.017131282,-0.031402596,-0.041968393,0.059770115,0.163802661,0.088861732,-0.056249685,0.003514681,-0.015432517,-0.064989518,0.504713561,-14.15425256,-0.159116253,0,0,0,3.118142221,-0.01337155,0,-2
-12,-0.133928571,-0.11711938,-0.566478884,-0.478689679,-0.052447552,-0.456140351,0.428571429,-0.373969079,-0.056323596,0.061395206,-0.07580825,-1.720893142,-6.264752791,0.349901897,0,0,0,10.93229167,-0.018202776,0,2
37,-0.085542296,0.031425179,0.676640174,0.760623513,-0.139534884,-0.19047619,-0.061742424,1.052471384,0.057632658,-0.01448055,-0.073193473,-0.292199776,9.781762065,-0.075811177,0,0,0,5.001211681,0.015096467,0,-1
-5,-0.116666667,0.67190091,10.83056756,1.651529594,-0.102564103,-0.285714286,-0.510989011,25.92224156,-0.00837403,-0.335183286,-0.154545455,0.154285714,-6.441428571,-0.881874784,0,0,0,3.38538206,-0.076073744,0,1
103,-0.647361647,-0.041831792,-0.165231176,-0.745657863,-0.268292683,-0.661399549,-0.627659574,-0.108359605,-0.310763889,-0.469885034,-0.523809524,-1.931707317,-14.43902439,-3.037634409,0,0,0,-18.03623188,-0.381420152,0,-1
-344,0.40952381,0.094089264,0.693204664,1.341281669,0.045454545,0.342857143,0.272727273,0.631995254,0.332131526,0.449207457,0.541666667,3.325842697,34.98876404,3.270833333,0,0,0,21.03731343,0.369675456,0,-2
-20,-0.176832447,0.02781519,0.229338692,0.522906824,-0.147376543,-0.210079576,-0.200647249,0.430924876,0.038097895,-0.008350862,-0.276811594,-3.381818182,-12.73636364,0.18037518,0,0,0,3.53987069,0.027661632,0,-1
42,-0.466666667,-0.3421288,-1.428576047,-0.923076923,0,-0.416666667,-0.5,-0.385263809,-0.070540146,0.148610423,-0.5,-1.814393939,-5.785714286,-0.291666667,0,0,0,32.51769912,-0.093321298,0,2
-26,-0.003580084,0.062689187,0.459160085,0.607341864,-0.126013265,0.037234043,0.085074627,0.599576556,0.032076461,-0.021659842,0.000381388,-1.35092786,-19.066978,-0.240972638,0,0,0,2.820492242,-0.006821324,0,2
